project_id,project_name,state,district,subdivision,block,project_type,contractor,je_incharge,ae_incharge,original_cost_cr,original_duration_months,elapsed_months,cumulative_expenditure_cr,physical_progress_pct,delayed_milestones_count,revisions_count,land_acquisition_risk_score,material_inflation_idx,planned_progress_pct,schedule_variance_pct,spend_burn_rate,cost_overrun_pct,time_overrun_months
BHR_BEG_2026_1099,National/State Highway 4-Lane Road Work - Begusarai West Block (Begusarai),Bihar,Begusarai,Begusarai Sadar Sub-Division,Begusarai West Block,National/State Highway 4-Lane Road Work,Bihar Dynamic Infra - Joint Venture,"Er. A. K. Mishra (Site Camp, Begusarai West Block)","Er. Sunil Verma (Div Office, Begusarai)",587.39,43,9,82.28,10.9,2,0,6.7,137.3,20.9,-10.0,9.14,40.0,23.6
BHR_BAN_2026_1100,Urban Storm Drainage & Flood Embankment Protection - Banka Rural Area (Banka),Bihar,Banka,Banka Rural Sub-Division,Banka Rural Area,Urban Storm Drainage & Flood Embankment Protection,GVR Infra Projects,"Er. S. N. Pandey (Site Camp, Banka Rural Area)","Er. Rajeshwar Prasad (Div Office, Banka)",1841.78,33,10,688.1,30.8,3,2,5.7,123.1,30.3,0.5,68.81,52.5,33.4
BHR_EAS_2026_1101,Railway Overbridge (ROB) & Flyover Construction - Ramgarhwa (East Champaran (Motihari)),Bihar,East Champaran (Motihari),Raxaul Sub-Div,Ramgarhwa,Railway Overbridge (ROB) & Flyover Construction,L&T Infrastructure Limited,"Er. R. K. Singh (Site Camp, Ramgarhwa)","Er. Rajeshwar Prasad (Div Office, East Champaran (Motihari))",1129.19,25,8,383.44,31.8,3,0,9.0,135.0,32.0,-0.2,47.93,44.0,24.4
BHR_PAT_2026_1102,Urban Storm Drainage & Flood Embankment Protection - Fatwah (Patna),Bihar,Patna,Patna City Sub-Div,Fatwah,Urban Storm Drainage & Flood Embankment Protection,Bihar Dynamic Infra - Joint Venture,"Er. S. N. Pandey (Site Camp, Fatwah)","Er. M. P. Sinha (Div Office, Patna)",3418.8,53,7,404.4,11.9,3,0,8.9,134.3,13.2,-1.3,57.77,44.1,24.7
BHR_ARW_2026_1103,Urban Storm Drainage & Flood Embankment Protection - Arwal North Block (Arwal),Bihar,Arwal,Arwal Rural Sub-Division,Arwal North Block,Urban Storm Drainage & Flood Embankment Protection,L&T Infrastructure Limited,"Er. Vikash Kumar (Site Camp, Arwal North Block)","Er. K. K. Jha (Div Office, Arwal)",927.23,39,28,823.46,62.2,2,0,3.2,112.1,71.8,-9.5,29.41,18.7,11.9
BHR_BHA_2026_1104,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Kahalgaon (Bhagalpur),Bihar,Bhagalpur,Kahalgaon Sub-Div,Kahalgaon,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,NCC Limited,"Er. R. K. Singh (Site Camp, Kahalgaon)","Er. Rajeshwar Prasad (Div Office, Bhagalpur)",3609.1,46,26,2846.85,57.6,1,0,3.2,112.5,56.5,1.1,109.49,17.5,5.8
BHR_LAK_2026_1105,Railway Double Line & Track Electrification Work - Lakhisarai East Block (Lakhisarai),Bihar,Lakhisarai,Lakhisarai Sadar Sub-Division,Lakhisarai East Block,Railway Double Line & Track Electrification Work,Bihar Dynamic Infra - Joint Venture,"Er. Manoj Tiwary (Site Camp, Lakhisarai East Block)","Er. K. K. Jha (Div Office, Lakhisarai)",2265.65,36,19,1023.98,51.5,3,0,8.6,117.4,52.8,-1.3,53.89,36.9,21.5
BHR_BAN_2026_1106,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Banka South Block (Banka),Bihar,Banka,Banka Rural Sub-Division,Banka South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Tata Projects Ltd.,"Er. Manoj Tiwary (Site Camp, Banka South Block)","Er. Rajeshwar Prasad (Div Office, Banka)",1702.89,37,34,1585.59,94.3,3,1,7.8,131.2,91.9,2.4,46.64,51.3,30.9
BHR_GAY_2026_1107,Railway Overbridge (ROB) & Flyover Construction - Guraru (Gaya),Bihar,Gaya,Tekari Sub-Div,Guraru,Railway Overbridge (ROB) & Flyover Construction,Dilip Buildcon Ltd.,"Er. Manoj Tiwary (Site Camp, Guraru)","Er. Sunil Verma (Div Office, Gaya)",3367.54,36,8,543.77,18.5,1,1,4.9,126.0,22.2,-3.7,67.97,37.8,15.1
BHR_SAH_2026_1108,Railway Double Line & Track Electrification Work - Saharsa East Block (Saharsa),Bihar,Saharsa,Saharsa Sadar Sub-Division,Saharsa East Block,Railway Double Line & Track Electrification Work,Bihar Dynamic Infra - Joint Venture,"Er. R. K. Singh (Site Camp, Saharsa East Block)","Er. Rajeshwar Prasad (Div Office, Saharsa)",3595.84,51,7,240.05,5.5,0,1,3.8,136.4,13.7,-8.2,34.29,41.2,18.6
BHR_WES_2026_1109,Railway Overbridge (ROB) & Flyover Construction - West Champaran (Bettiah) South Block (West Champaran (Bettiah)),Bihar,West Champaran (Bettiah),West Champaran (Bettiah) Rural Sub-Division,West Champaran (Bettiah) South Block,Railway Overbridge (ROB) & Flyover Construction,GVR Infra Projects,"Er. Vikash Kumar (Site Camp, West Champaran (Bettiah) South Block)","Er. M. P. Sinha (Div Office, West Champaran (Bettiah))",3370.57,53,28,2381.14,49.0,1,1,9.4,111.5,52.8,-3.8,85.04,40.6,27.1
BHR_MAD_2026_1110,Railway Overbridge (ROB) & Flyover Construction - Madhepura West Block (Madhepura),Bihar,Madhepura,Madhepura Sadar Sub-Division,Madhepura West Block,Railway Overbridge (ROB) & Flyover Construction,L&T Infrastructure Limited,"Er. S. N. Pandey (Site Camp, Madhepura West Block)","Er. Rajeshwar Prasad (Div Office, Madhepura)",3665.18,39,8,559.93,15.9,1,0,7.3,117.3,20.5,-4.6,69.99,27.1,16.6
BHR_BEG_2026_1111,Urban Storm Drainage & Flood Embankment Protection - Begusarai West Block (Begusarai),Bihar,Begusarai,Begusarai Sadar Sub-Division,Begusarai West Block,Urban Storm Drainage & Flood Embankment Protection,Tata Projects Ltd.,"Er. S. N. Pandey (Site Camp, Begusarai West Block)","Er. K. K. Jha (Div Office, Begusarai)",3087.14,34,4,318.77,8.2,4,2,3.5,109.7,11.8,-3.6,79.69,53.4,31.0
BHR_GAY_2026_1112,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Tekari (Gaya),Bihar,Gaya,Tekari Sub-Div,Tekari,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,GVR Infra Projects,"Er. Vikash Kumar (Site Camp, Tekari)","Er. M. P. Sinha (Div Office, Gaya)",1057.24,59,51,1009.74,67.4,3,0,8.2,121.7,86.4,-19.1,19.8,43.2,27.0
BHR_BUX_2026_1113,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Buxar Central (Buxar),Bihar,Buxar,Buxar Sadar Sub-Division,Buxar Central,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Patel Engineering,"Er. Manoj Tiwary (Site Camp, Buxar Central)","Er. Sunil Verma (Div Office, Buxar)",2137.48,39,8,621.21,20.3,2,0,7.6,109.2,20.5,-0.2,77.65,27.7,18.2
BHR_BHO_2026_1114,Railway Overbridge (ROB) & Flyover Construction - Bhojpur East Block (Bhojpur),Bihar,Bhojpur,Bhojpur Sadar Sub-Division,Bhojpur East Block,Railway Overbridge (ROB) & Flyover Construction,GVR Infra Projects,"Er. Vikash Kumar (Site Camp, Bhojpur East Block)","Er. K. K. Jha (Div Office, Bhojpur)",1033.13,44,17,169.75,15.1,1,2,4.8,131.5,38.6,-23.5,9.99,64.1,36.1
BHR_MAD_2026_1115,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Madhubani South Block (Madhubani),Bihar,Madhubani,Madhubani Rural Sub-Division,Madhubani South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,L&T Infrastructure Limited,"Er. Vikash Kumar (Site Camp, Madhubani South Block)","Er. Rajeshwar Prasad (Div Office, Madhubani)",1410.87,44,26,770.17,44.8,1,2,3.5,134.9,59.1,-14.3,29.62,61.4,25.0
BHR_GOP_2026_1116,National/State Highway 4-Lane Road Work - Gopalganj North Block (Gopalganj),Bihar,Gopalganj,Gopalganj Rural Sub-Division,Gopalganj North Block,National/State Highway 4-Lane Road Work,Tata Projects Ltd.,"Er. Vikash Kumar (Site Camp, Gopalganj North Block)","Er. K. K. Jha (Div Office, Gopalganj)",3169.3,47,22,1101.81,26.5,4,0,7.4,120.2,46.8,-20.4,50.08,44.2,29.7
BHR_WES_2026_1117,National/State Highway 4-Lane Road Work - West Champaran (Bettiah) Central (West Champaran (Bettiah)),Bihar,West Champaran (Bettiah),West Champaran (Bettiah) Sadar Sub-Division,West Champaran (Bettiah) Central,National/State Highway 4-Lane Road Work,GVR Infra Projects,"Er. R. K. Singh (Site Camp, West Champaran (Bettiah) Central)","Er. K. K. Jha (Div Office, West Champaran (Bettiah))",3192.99,45,34,2756.66,63.4,3,0,6.9,129.0,75.6,-12.2,81.08,44.3,25.4
BHR_SAH_2026_1118,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Saharsa North Block (Saharsa),Bihar,Saharsa,Saharsa Rural Sub-Division,Saharsa North Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Patel Engineering,"Er. Manoj Tiwary (Site Camp, Saharsa North Block)","Er. Rajeshwar Prasad (Div Office, Saharsa)",1844.42,40,39,1987.48,86.4,1,0,8.6,111.3,97.5,-11.1,50.96,34.8,24.7
BHR_KIS_2026_1119,Urban Storm Drainage & Flood Embankment Protection - Kishanganj Sadar (Kishanganj),Bihar,Kishanganj,Kishanganj Sadar Sub-Division,Kishanganj Sadar,Urban Storm Drainage & Flood Embankment Protection,Patel Engineering,"Er. S. N. Pandey (Site Camp, Kishanganj Sadar)","Er. M. P. Sinha (Div Office, Kishanganj)",2846.65,44,28,1056.91,33.7,6,1,6.5,133.6,63.6,-30.0,37.75,75.2,43.4
BHR_SIW_2026_1120,Railway Overbridge (ROB) & Flyover Construction - Siwan West Block (Siwan),Bihar,Siwan,Siwan Sadar Sub-Division,Siwan West Block,Railway Overbridge (ROB) & Flyover Construction,NCC Limited,"Er. A. K. Mishra (Site Camp, Siwan West Block)","Er. Sunil Verma (Div Office, Siwan)",1782.14,34,15,728.22,39.0,2,0,8.8,130.6,44.1,-5.1,48.55,38.1,19.8
BHR_KAT_2026_1121,Railway Double Line & Track Electrification Work - Katihar South Block (Katihar),Bihar,Katihar,Katihar Rural Sub-Division,Katihar South Block,Railway Double Line & Track Electrification Work,L&T Infrastructure Limited,"Er. A. K. Mishra (Site Camp, Katihar South Block)","Er. M. P. Sinha (Div Office, Katihar)",1040.47,30,35,638.78,59.9,4,0,3.0,118.2,100.0,-40.1,18.25,41.3,32.6
BHR_KIS_2026_1122,Railway Double Line & Track Electrification Work - Kishanganj South Block (Kishanganj),Bihar,Kishanganj,Kishanganj Rural Sub-Division,Kishanganj South Block,Railway Double Line & Track Electrification Work,Tata Projects Ltd.,"Er. R. K. Singh (Site Camp, Kishanganj South Block)","Er. Rajeshwar Prasad (Div Office, Kishanganj)",1761.11,48,11,196.5,9.2,1,0,9.1,132.9,22.9,-13.7,17.86,42.9,21.2
BHR_VAI_2026_1123,Railway Double Line & Track Electrification Work - Vaishali (Hajipur) West Block (Vaishali (Hajipur)),Bihar,Vaishali (Hajipur),Vaishali (Hajipur) Sadar Sub-Division,Vaishali (Hajipur) West Block,Railway Double Line & Track Electrification Work,Dilip Buildcon Ltd.,"Er. Manoj Tiwary (Site Camp, Vaishali (Hajipur) West Block)","Er. M. P. Sinha (Div Office, Vaishali (Hajipur))",1694.34,21,25,1596.75,66.6,4,0,3.8,118.3,100.0,-33.4,63.87,38.1,31.3
BHR_KIS_2026_1124,Urban Storm Drainage & Flood Embankment Protection - Kishanganj Central (Kishanganj),Bihar,Kishanganj,Kishanganj Sadar Sub-Division,Kishanganj Central,Urban Storm Drainage & Flood Embankment Protection,L&T Infrastructure Limited,"Er. Vikash Kumar (Site Camp, Kishanganj Central)","Er. Rajeshwar Prasad (Div Office, Kishanganj)",2273.17,53,9,293.34,9.6,2,0,7.0,114.9,17.0,-7.4,32.59,31.5,22.2
BHR_AUR_2026_1125,Railway Double Line & Track Electrification Work - Aurangabad Rural Area (Aurangabad),Bihar,Aurangabad,Aurangabad Rural Sub-Division,Aurangabad Rural Area,Railway Double Line & Track Electrification Work,Patel Engineering,"Er. R. K. Singh (Site Camp, Aurangabad Rural Area)","Er. Sunil Verma (Div Office, Aurangabad)",1143.72,37,27,348.51,27.4,1,2,7.0,130.1,73.0,-45.6,12.91,75.2,42.4
BHR_KAT_2026_1126,Railway Overbridge (ROB) & Flyover Construction - Katihar Central (Katihar),Bihar,Katihar,Katihar Sadar Sub-Division,Katihar Central,Railway Overbridge (ROB) & Flyover Construction,Dilip Buildcon Ltd.,"Er. Manoj Tiwary (Site Camp, Katihar Central)","Er. Sunil Verma (Div Office, Katihar)",1672.18,39,31,888.87,41.4,2,0,6.0,120.7,79.5,-38.0,28.67,37.5,23.5
BHR_GOP_2026_1127,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Gopalganj Rural Area (Gopalganj),Bihar,Gopalganj,Gopalganj Rural Sub-Division,Gopalganj Rural Area,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. R. K. Singh (Site Camp, Gopalganj Rural Area)","Er. K. K. Jha (Div Office, Gopalganj)",2462.38,33,15,969.08,43.4,3,0,5.5,117.2,45.5,-2.0,64.61,30.3,24.8
BHR_KIS_2026_1128,National/State Highway 4-Lane Road Work - Kishanganj North Block (Kishanganj),Bihar,Kishanganj,Kishanganj Rural Sub-Division,Kishanganj North Block,National/State Highway 4-Lane Road Work,Tata Projects Ltd.,"Er. R. K. Singh (Site Camp, Kishanganj North Block)","Er. Sunil Verma (Div Office, Kishanganj)",482.63,53,14,101.74,23.6,1,0,9.0,133.9,26.4,-2.9,7.27,37.7,22.6
BHR_WES_2026_1129,Railway Overbridge (ROB) & Flyover Construction - West Champaran (Bettiah) Central (West Champaran (Bettiah)),Bihar,West Champaran (Bettiah),West Champaran (Bettiah) Sadar Sub-Division,West Champaran (Bettiah) Central,Railway Overbridge (ROB) & Flyover Construction,L&T Infrastructure Limited,"Er. Vikash Kumar (Site Camp, West Champaran (Bettiah) Central)","Er. K. K. Jha (Div Office, West Champaran (Bettiah))",1840.66,37,11,412.45,25.7,2,2,9.0,115.1,29.7,-4.1,37.5,60.7,39.0
BHR_EAS_2026_1130,Urban Storm Drainage & Flood Embankment Protection - Adapur (East Champaran (Motihari)),Bihar,East Champaran (Motihari),Raxaul Sub-Div,Adapur,Urban Storm Drainage & Flood Embankment Protection,NCC Limited,"Er. Manoj Tiwary (Site Camp, Adapur)","Er. Sunil Verma (Div Office, East Champaran (Motihari))",3024.22,49,19,1142.4,36.3,3,3,3.5,110.1,38.8,-2.5,60.13,65.3,38.8
BHR_KHA_2026_1131,Railway Double Line & Track Electrification Work - Khagaria East Block (Khagaria),Bihar,Khagaria,Khagaria Sadar Sub-Division,Khagaria East Block,Railway Double Line & Track Electrification Work,Tata Projects Ltd.,"Er. S. N. Pandey (Site Camp, Khagaria East Block)","Er. M. P. Sinha (Div Office, Khagaria)",2688.24,26,15,574.22,24.4,2,1,8.7,115.6,57.7,-33.3,38.28,57.5,37.1
BHR_KAT_2026_1132,Railway Overbridge (ROB) & Flyover Construction - Katihar North Block (Katihar),Bihar,Katihar,Katihar Rural Sub-Division,Katihar North Block,Railway Overbridge (ROB) & Flyover Construction,Bihar Dynamic Infra - Joint Venture,"Er. R. K. Singh (Site Camp, Katihar North Block)","Er. Rajeshwar Prasad (Div Office, Katihar)",740.6,36,14,351.92,40.7,4,0,3.8,116.9,38.9,1.8,25.14,32.3,16.7
BHR_WES_2026_1133,Railway Double Line & Track Electrification Work - West Champaran (Bettiah) Sadar (West Champaran (Bettiah)),Bihar,West Champaran (Bettiah),West Champaran (Bettiah) Sadar Sub-Division,West Champaran (Bettiah) Sadar,Railway Double Line & Track Electrification Work,GVR Infra Projects,"Er. R. K. Singh (Site Camp, West Champaran (Bettiah) Sadar)","Er. Sunil Verma (Div Office, West Champaran (Bettiah))",2443.61,54,14,408.36,14.3,1,1,8.3,109.1,25.9,-11.6,29.17,39.5,31.5
BHR_ARW_2026_1134,Urban Storm Drainage & Flood Embankment Protection - Arwal North Block (Arwal),Bihar,Arwal,Arwal Rural Sub-Division,Arwal North Block,Urban Storm Drainage & Flood Embankment Protection,Afcons Infrastructure,"Er. S. N. Pandey (Site Camp, Arwal North Block)","Er. Rajeshwar Prasad (Div Office, Arwal)",2970.74,44,15,764.26,28.2,1,0,6.5,131.8,34.1,-5.8,50.95,37.3,20.2
BHR_SHE_2026_1135,National/State Highway 4-Lane Road Work - Sheikhpura North Block (Sheikhpura),Bihar,Sheikhpura,Sheikhpura Rural Sub-Division,Sheikhpura North Block,National/State Highway 4-Lane Road Work,NCC Limited,"Er. Vikash Kumar (Site Camp, Sheikhpura North Block)","Er. Sunil Verma (Div Office, Sheikhpura)",2365.14,20,15,1597.66,53.6,0,0,5.9,121.8,75.0,-21.4,106.51,27.6,20.1
BHR_PUR_2026_1136,National/State Highway 4-Lane Road Work - Purnia North Block (Purnia),Bihar,Purnia,Purnia Rural Sub-Division,Purnia North Block,National/State Highway 4-Lane Road Work,L&T Infrastructure Limited,"Er. A. K. Mishra (Site Camp, Purnia North Block)","Er. Rajeshwar Prasad (Div Office, Purnia)",406.71,28,8,97.55,24.8,3,1,9.0,120.3,28.6,-3.7,12.19,53.7,32.2
BHR_KAT_2026_1137,Railway Overbridge (ROB) & Flyover Construction - Katihar North Block (Katihar),Bihar,Katihar,Katihar Rural Sub-Division,Katihar North Block,Railway Overbridge (ROB) & Flyover Construction,GVR Infra Projects,"Er. R. K. Singh (Site Camp, Katihar North Block)","Er. Sunil Verma (Div Office, Katihar)",1584.23,52,27,278.89,18.8,5,0,3.8,116.8,51.9,-33.1,10.33,44.3,33.2
BHR_EAS_2026_1138,Railway Double Line & Track Electrification Work - Kotwa (East Champaran (Motihari)),Bihar,East Champaran (Motihari),Motihari Sadar Sub-Div,Kotwa,Railway Double Line & Track Electrification Work,Tata Projects Ltd.,"Er. A. K. Mishra (Site Camp, Kotwa)","Er. Sunil Verma (Div Office, East Champaran (Motihari))",3063.98,30,20,2904.37,66.8,6,0,9.3,118.5,66.7,0.1,145.22,44.1,32.0
BHR_LAK_2026_1139,Urban Storm Drainage & Flood Embankment Protection - Lakhisarai Rural Area (Lakhisarai),Bihar,Lakhisarai,Lakhisarai Rural Sub-Division,Lakhisarai Rural Area,Urban Storm Drainage & Flood Embankment Protection,GVR Infra Projects,"Er. A. K. Mishra (Site Camp, Lakhisarai Rural Area)","Er. Rajeshwar Prasad (Div Office, Lakhisarai)",297.46,49,54,234.07,71.5,4,0,7.8,130.6,100.0,-28.5,4.33,54.4,31.6
BHR_MUN_2026_1140,Railway Double Line & Track Electrification Work - Munger North Block (Munger),Bihar,Munger,Munger Rural Sub-Division,Munger North Block,Railway Double Line & Track Electrification Work,L&T Infrastructure Limited,"Er. S. N. Pandey (Site Camp, Munger North Block)","Er. Sunil Verma (Div Office, Munger)",419.85,31,36,242.32,47.0,1,0,5.5,115.3,100.0,-53.0,6.73,43.4,25.1
BHR_SAR_2026_1141,Railway Double Line & Track Electrification Work - Saran (Chhapra) Sadar (Saran (Chhapra)),Bihar,Saran (Chhapra),Saran (Chhapra) Sadar Sub-Division,Saran (Chhapra) Sadar,Railway Double Line & Track Electrification Work,Afcons Infrastructure,"Er. R. K. Singh (Site Camp, Saran (Chhapra) Sadar)","Er. Rajeshwar Prasad (Div Office, Saran (Chhapra))",2274.65,53,48,1549.79,71.8,6,1,9.0,116.6,90.6,-18.8,32.29,64.9,45.0
BHR_MUN_2026_1142,Urban Storm Drainage & Flood Embankment Protection - Munger South Block (Munger),Bihar,Munger,Munger Rural Sub-Division,Munger South Block,Urban Storm Drainage & Flood Embankment Protection,GVR Infra Projects,"Er. S. N. Pandey (Site Camp, Munger South Block)","Er. M. P. Sinha (Div Office, Munger)",1739.69,40,34,1483.84,61.3,2,0,3.6,130.3,85.0,-23.7,43.64,35.5,17.6
BHR_SHE_2026_1143,Railway Double Line & Track Electrification Work - Sheikhpura North Block (Sheikhpura),Bihar,Sheikhpura,Sheikhpura Rural Sub-Division,Sheikhpura North Block,Railway Double Line & Track Electrification Work,Bihar Dynamic Infra - Joint Venture,"Er. Manoj Tiwary (Site Camp, Sheikhpura North Block)","Er. K. K. Jha (Div Office, Sheikhpura)",1215.83,59,42,370.72,25.1,3,1,6.6,116.1,71.2,-46.0,8.83,58.7,44.8
BHR_JEH_2026_1144,Urban Storm Drainage & Flood Embankment Protection - Jehanabad South Block (Jehanabad),Bihar,Jehanabad,Jehanabad Rural Sub-Division,Jehanabad South Block,Urban Storm Drainage & Flood Embankment Protection,L&T Infrastructure Limited,"Er. Manoj Tiwary (Site Camp, Jehanabad South Block)","Er. Sunil Verma (Div Office, Jehanabad)",2335.88,41,11,790.19,27.4,2,0,6.1,134.9,26.8,0.5,71.84,28.9,17.7
BHR_KIS_2026_1145,National/State Highway 4-Lane Road Work - Kishanganj Rural Area (Kishanganj),Bihar,Kishanganj,Kishanganj Rural Sub-Division,Kishanganj Rural Area,National/State Highway 4-Lane Road Work,Afcons Infrastructure,"Er. Manoj Tiwary (Site Camp, Kishanganj Rural Area)","Er. Sunil Verma (Div Office, Kishanganj)",302.88,53,60,230.8,55.6,2,0,9.4,132.8,100.0,-44.4,3.85,53.0,41.6
BHR_PAT_2026_1146,Urban Storm Drainage & Flood Embankment Protection - Dulhin Bazar (Patna),Bihar,Patna,Paliganj Sub-Div,Dulhin Bazar,Urban Storm Drainage & Flood Embankment Protection,GVR Infra Projects,"Er. Manoj Tiwary (Site Camp, Dulhin Bazar)","Er. K. K. Jha (Div Office, Patna)",3774.32,45,10,439.09,9.7,3,1,8.2,108.6,22.2,-12.5,43.91,53.8,34.4
BHR_SUP_2026_1147,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Supaul Sadar (Supaul),Bihar,Supaul,Supaul Sadar Sub-Division,Supaul Sadar,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Patel Engineering,"Er. A. K. Mishra (Site Camp, Supaul Sadar)","Er. M. P. Sinha (Div Office, Supaul)",2781.4,53,41,2312.29,77.6,4,0,6.5,113.3,77.4,0.3,56.4,33.8,25.3
BHR_BHA_2026_1148,Railway Double Line & Track Electrification Work - Sabour (Bhagalpur),Bihar,Bhagalpur,Bhagalpur Sadar Sub-Div,Sabour,Railway Double Line & Track Electrification Work,Patel Engineering,"Er. Manoj Tiwary (Site Camp, Sabour)","Er. K. K. Jha (Div Office, Bhagalpur)",1212.8,19,8,401.1,36.7,3,0,4.6,132.5,42.1,-5.4,50.14,38.4,18.9
BHR_DAR_2026_1149,Railway Overbridge (ROB) & Flyover Construction - Biraul Block (Darbhanga),Bihar,Darbhanga,Biraul Sub-Div,Biraul Block,Railway Overbridge (ROB) & Flyover Construction,Tata Projects Ltd.,"Er. S. N. Pandey (Site Camp, Biraul Block)","Er. K. K. Jha (Div Office, Darbhanga)",2107.6,44,40,1404.24,52.8,3,1,4.3,135.4,90.9,-38.1,35.11,65.1,38.6
BHR_GOP_2026_1150,Railway Overbridge (ROB) & Flyover Construction - Gopalganj West Block (Gopalganj),Bihar,Gopalganj,Gopalganj Sadar Sub-Division,Gopalganj West Block,Railway Overbridge (ROB) & Flyover Construction,L&T Infrastructure Limited,"Er. S. N. Pandey (Site Camp, Gopalganj West Block)","Er. M. P. Sinha (Div Office, Gopalganj)",2094.11,18,7,526.85,20.7,0,3,9.0,119.4,38.9,-18.2,75.26,63.0,44.7
BHR_MAD_2026_1151,Railway Overbridge (ROB) & Flyover Construction - Madhepura North Block (Madhepura),Bihar,Madhepura,Madhepura Rural Sub-Division,Madhepura North Block,Railway Overbridge (ROB) & Flyover Construction,Afcons Infrastructure,"Er. Manoj Tiwary (Site Camp, Madhepura North Block)","Er. Sunil Verma (Div Office, Madhepura)",789.88,46,18,298.4,38.0,3,0,3.8,135.4,39.1,-1.1,16.58,31.1,19.4
BHR_GOP_2026_1152,National/State Highway 4-Lane Road Work - Gopalganj Central (Gopalganj),Bihar,Gopalganj,Gopalganj Sadar Sub-Division,Gopalganj Central,National/State Highway 4-Lane Road Work,Dilip Buildcon Ltd.,"Er. Vikash Kumar (Site Camp, Gopalganj Central)","Er. Rajeshwar Prasad (Div Office, Gopalganj)",3369.72,49,24,823.43,17.7,1,0,3.5,113.2,49.0,-31.3,34.31,28.7,18.1
BHR_KAT_2026_1153,Urban Storm Drainage & Flood Embankment Protection - Katihar Rural Area (Katihar),Bihar,Katihar,Katihar Rural Sub-Division,Katihar Rural Area,Urban Storm Drainage & Flood Embankment Protection,Patel Engineering,"Er. A. K. Mishra (Site Camp, Katihar Rural Area)","Er. Rajeshwar Prasad (Div Office, Katihar)",2148.99,33,17,1236.13,46.3,1,1,9.5,130.1,51.5,-5.2,72.71,51.3,27.1
